timestamp,total_carparks,total_lots,lots_available,avg_lots_available
2024-03-18T12:00:00+08:00,2353,733876,492435,209.27964300892478
2024-03-18T13:00:00+08:00,2353,733876,501244,213.0233744156396
2024-03-18T14:00:00+08:00,2353,733876,499944,212.47088822779432
2024-03-18T15:00:00+08:00,2353,734344,498461,211.84062898427538
2024-03-18T16:00:00+08:00,2353,734344,492099,209.13684657883553
2024-03-18T17:00:00+08:00,2353,733876,472774,200.92392690182746
2024-03-18T18:00:00+08:00,2353,733876,434050,184.46663833404165
2024-03-18T19:00:00+08:00,2353,733876,402743,171.16149596260092
2024-03-18T20:00:00+08:00,2353,734344,389585,165.56948576285592
2024-03-18T21:00:00+08:00,2353,734344,379122,161.12282192945176
2024-03-18T22:00:00+08:00,2353,733828,364398,154.8652783680408
2024-03-19T00:00:00+08:00,2353,733876,349629,148.58861028474288
2024-03-19T01:00:00+08:00,2353,734344,346321,147.18274543136422
2024-03-19T02:00:00+08:00,2353,734344,344865,146.56396090097746
2024-03-19T03:00:00+08:00,2353,734344,344250,146.30259243518913
2024-03-19T04:00:00+08:00,2353,733876,344747,146.51381215469613
2024-03-19T05:00:00+08:00,2353,733834,351663,149.45303867403314
2024-03-19T06:00:00+08:00,2353,734302,398658,169.4254143646409
2024-03-19T07:00:00+08:00,2353,733834,446268,189.65915852103697
2024-03-19T08:00:00+08:00,2353,734302,483364,205.42456438589036
2024-03-19T09:00:00+08:00,2353,733834,496280,210.91372715682107
2024-03-19T10:00:00+08:00,2353,734302,500399,212.66425839354017
2024-03-19T11:00:00+08:00,2353,734302,498595,211.897577560561
2024-03-19T12:00:00+08:00,2353,734344,494720,210.25074373140671
2024-03-19T13:00:00+08:00,2353,734344,503384,213.93285167870803
2024-03-19T14:00:00+08:00,2353,734137,502832,213.69825754356143
2024-03-19T15:00:00+08:00,2353,733758,500655,212.77305567360816
2024-03-19T16:00:00+08:00,2353,734268,495574,210.61368465788354
2024-03-19T17:00:00+08:00,2353,734226,477328,202.8593285167871
2024-03-19T18:00:00+08:00,2353,734226,437670,186.0050998725032
2024-03-19T19:00:00+08:00,2353,733785,406125,172.59881002974925
2024-03-19T20:00:00+08:00,2353,733800,392666,166.8788780280493
2024-03-19T21:00:00+08:00,2353,734268,381035,161.9358266043349
2024-03-19T22:00:00+08:00,2353,734226,365750,155.43986400339992
2024-03-20T00:00:00+08:00,2353,733758,348682,148.18614534636635
2024-03-20T01:00:00+08:00,2353,733758,344528,146.42073948151295
2024-03-20T02:00:00+08:00,2353,733758,342958,145.75350616234593
2024-03-20T03:00:00+08:00,2353,733758,342293,145.47088822779432
2024-03-20T04:00:00+08:00,2353,734268,343540,146.00084997875052
2024-03-20T05:00:00+08:00,2353,734268,350301,148.87420314492138
2024-03-20T06:00:00+08:00,2353,733800,395338,168.01444963875903
2024-03-20T07:00:00+08:00,2353,733800,444232,188.79388015299617
2024-03-20T08:00:00+08:00,2353,733800,480865,204.36251593710156
2024-03-20T09:00:00+08:00,2353,733800,494971,210.3574160645984
2024-03-20T10:00:00+08:00,2353,734268,499716,212.37399065023374
2024-03-20T11:00:00+08:00,2353,734226,497570,211.46196345091371
2024-03-20T12:00:00+08:00,2353,733758,493451,209.71143221419464
2024-03-20T13:00:00+08:00,2353,733758,502114,213.3931151721207
2024-03-20T14:00:00+08:00,2353,733907,501471,213.1198470038249
2024-03-20T15:00:00+08:00,2353,734226,499448,212.26009349766255
2024-03-20T16:00:00+08:00,2353,734268,493643,209.79303017424564
2024-03-20T17:00:00+08:00,2353,733800,475733,202.1814704632384
2024-03-20T18:00:00+08:00,2353,734268,438248,186.25074373140671
2024-03-20T19:00:00+08:00,2353,733800,408587,173.6451338716532
2024-03-20T20:00:00+08:00,2353,733800,395514,168.0892477688058
2024-03-20T21:00:00+08:00,2353,734268,383925,163.16404589885252
2024-03-20T22:00:00+08:00,2353,734268,368478,156.59923501912454
2024-03-21T00:00:00+08:00,2353,733800,351145,149.23289417764556
2024-03-21T01:00:00+08:00,2353,733800,347151,147.5354866128347
2024-03-21T02:00:00+08:00,2353,733647,345049,146.64215894602634
2024-03-21T03:00:00+08:00,2353,734268,344913,146.5843603909902
2024-03-21T04:00:00+08:00,2353,734226,345418,146.79898002549936
2024-03-21T05:00:00+08:00,2353,734226,351878,149.54441138971526
2024-03-21T06:00:00+08:00,2353,734226,396612,168.55588610284744
2024-03-21T07:00:00+08:00,2353,733800,442935,188.24266893327666
2024-03-21T08:00:00+08:00,2353,733800,478978,203.56056098597534
2024-03-21T09:00:00+08:00,2353,734226,492442,209.28261793455164
2024-03-21T10:00:00+08:00,2353,734226,497383,211.38249043773905
2024-03-21T11:00:00+08:00,2353,734226,496541,211.0246493837654
2024-03-21T12:00:00+08:00,2353,734226,493325,209.6578835529112
2024-03-21T13:00:00+08:00,2353,733758,501667,213.20314492137697
2024-03-21T14:00:00+08:00,2353,733800,500854,212.857628559286
2024-03-21T15:00:00+08:00,2353,734268,498808,211.98810029749257
2024-03-21T16:00:00+08:00,2353,733800,493817,209.86697832554185
2024-03-21T17:00:00+08:00,2353,734268,475848,202.23034424139396
2024-03-21T18:00:00+08:00,2353,733800,438272,186.2609434764131
2024-03-21T19:00:00+08:00,2353,734268,411160,174.73863153421163
2024-03-21T20:00:00+08:00,2353,734268,398609,169.40458988525288
2024-03-21T21:00:00+08:00,2353,734226,387161,164.53931151721207
2024-03-21T22:00:00+08:00,2353,734226,371490,157.87930301742458
2024-03-22T00:00:00+08:00,2353,734268,352408,149.76965575860604
2024-03-22T01:00:00+08:00,2353,734268,348336,148.03909902252443
2024-03-22T02:00:00+08:00,2353,733197,344867,146.56481087972801
2024-03-22T03:00:00+08:00,2353,734226,345589,146.87165320866978
2024-03-22T04:00:00+08:00,2353,734268,346043,147.06459838504037
2024-03-22T05:00:00+08:00,2353,733800,352530,149.82150446238845
2024-03-22T06:00:00+08:00,2353,733800,396200,168.380790480238
2024-03-22T07:00:00+08:00,2353,734009,438722,186.45218869528262
2024-03-22T08:00:00+08:00,2353,734268,472946,200.99702507437314
2024-03-22T09:00:00+08:00,2353,734268,486081,206.57926051848705
2024-03-22T10:00:00+08:00,2353,734383,492085,209.1308967275818
2024-03-22T11:00:00+08:00,2353,734383,491754,208.9902252443689
2024-03-22T12:00:00+08:00,2353,733915,489246,207.92435189120272
2024-03-22T13:00:00+08:00,2353,733915,496577,211.03994900127498
2024-03-22T14:00:00+08:00,2353,733915,495399,210.53931151721207
2024-03-22T15:00:00+08:00,2353,734341,493880,209.8937526561836
2024-03-22T16:00:00+08:00,2353,734341,488776,207.7246068848279
2024-03-22T17:00:00+08:00,2353,734383,475481,202.0743731406715
2024-03-22T18:00:00+08:00,2353,733915,447218,190.06289842753932
2024-03-22T19:00:00+08:00,2353,733915,423645,180.04462388440288
2024-03-22T20:00:00+08:00,2353,734812,413675,175.80747981300468
2024-03-22T21:00:00+08:00,2353,734383,403273,171.38674033149172
2024-03-22T22:00:00+08:00,2353,734383,385835,163.97577560560987
2024-03-23T00:00:00+08:00,2353,733915,363417,154.44836379090523
2024-03-23T01:00:00+08:00,2353,733915,357373,151.87972800679984
2024-03-23T02:00:00+08:00,2353,734383,354063,150.47301317467063
2024-03-23T03:00:00+08:00,2353,733915,351523,149.39354016149596
2024-03-23T04:00:00+08:00,2353,733873,350626,149.0123246918827
2024-03-23T05:00:00+08:00,2353,733873,353851,150.3829154271143
2024-03-23T06:00:00+08:00,2353,734341,367603,156.2273693157671
2024-03-23T07:00:00+08:00,2353,733873,388133,164.95240118997026
2024-03-23T08:00:00+08:00,2353,734341,411301,174.7985550361241
2024-03-23T09:00:00+08:00,2353,734341,427669,181.75478113047174
2024-03-23T10:00:00+08:00,2353,733873,441456,187.61410964725883
2024-03-23T11:00:00+08:00,2353,733873,446192,189.6268593285168
2024-03-23T12:00:00+08:00,2353,734661,446799,189.884827879303
2024-03-23T13:00:00+08:00,2353,734341,443292,188.3943901402465
2024-03-23T14:00:00+08:00,2353,734341,440785,187.3289417764556
2024-03-23T15:00:00+08:00,2353,734341,439608,186.82872928176795
2024-03-23T16:00:00+08:00,2353,734383,439025,186.5809604759881
2024-03-23T17:00:00+08:00,2353,734235,440959,187.4028899277518
2024-03-23T18:00:00+08:00,2353,733915,434330,184.58563535911603
2024-03-23T19:00:00+08:00,2353,733915,422105,179.39014024649384
2024-03-23T20:00:00+08:00,2353,734341,415039,176.38716532086698
2024-03-23T21:00:00+08:00,2353,734383,404390,171.8614534636634
2024-03-23T22:00:00+08:00,2353,733873,388531,165.12154696132598
2024-03-24T00:00:00+08:00,2353,744232,376076,159.8283042923927
2024-03-24T01:00:00+08:00,2353,743764,369250,156.92732681682958
2024-03-24T02:00:00+08:00,2353,744190,365232,155.21971950701231
2024-03-24T03:00:00+08:00,2353,744190,362826,154.19719507012326
2024-03-24T04:00:00+08:00,2353,744190,361258,153.53081172970676
2024-03-24T05:00:00+08:00,2353,743722,362543,154.07692307692307
2024-03-24T06:00:00+08:00,2353,743722,369131,156.87675308117298
2024-03-24T07:00:00+08:00,2353,743722,379111,161.11814704632386
2024-03-24T08:00:00+08:00,2353,744190,392538,166.8244793880153
2024-03-24T09:00:00+08:00,2353,744190,405148,172.18359541011475
2024-03-24T10:00:00+08:00,2353,743722,417843,177.57883552911179
2024-03-24T11:00:00+08:00,2353,743722,423195,179.85337866553337
2024-03-24T13:00:00+08:00,2353,743722,423499,179.9825754356141
2024-03-24T14:00:00+08:00,2353,744190,422466,179.5435614109647
2024-03-24T15:00:00+08:00,2353,744190,422672,179.63110922226943
2024-03-24T16:00:00+08:00,2353,744190,422050,179.36676583085423
2024-03-24T17:00:00+08:00,2353,743569,421839,179.27709307267318
2024-03-24T18:00:00+08:00,2353,743722,414253,176.0531236719082
2024-03-24T20:00:00+08:00,2353,744232,401157,170.48746281342966
2024-03-24T21:00:00+08:00,2353,744232,390408,165.91925201869952
2024-03-24T22:00:00+08:00,2353,744190,376144,159.85720356991075
2024-03-25T00:00:00+08:00,2353,733873,351099,149.21334466638334
2024-03-25T01:00:00+08:00,2353,733873,347394,147.63875903102422
2024-03-25T02:00:00+08:00,2353,734383,346151,147.11049723756906
2024-03-25T03:00:00+08:00,2353,733432,345016,146.62813429664257
2024-03-25T04:00:00+08:00,2353,733915,346503,147.26009349766255
2024-03-25T05:00:00+08:00,2353,733873,354430,150.62898427539312
2024-03-25T06:00:00+08:00,2353,733915,400198,170.07989800254992
2024-03-25T07:00:00+08:00,2353,734383,447486,190.1767955801105
2024-03-25T09:00:00+08:00,2353,734341,495898,210.75138121546962
2024-03-25T10:00:00+08:00,2353,734341,499756,212.39099022524437
2024-03-25T11:00:00+08:00,2353,734287,497540,211.44921376965576
2024-03-25T12:00:00+08:00,2353,733762,493213,209.61028474288142
2024-03-25T13:00:00+08:00,2353,732823,501224,213.0148746281343
2024-03-25T14:00:00+08:00,2353,734383,501418,213.09732256693582
2024-03-25T15:00:00+08:00,2353,734383,498529,211.86952826179345
2024-03-25T16:00:00+08:00,2353,734230,491899,209.0518487037824
2024-03-25T17:00:00+08:00,2353,734326,474046,201.4645133871653
2024-03-25T18:00:00+08:00,2353,733865,435475,185.07224819379516
2024-03-25T19:00:00+08:00,2353,734383,405340,172.26519337016575
2024-03-25T20:00:00+08:00,2353,734383,392804,166.93752656183597
2024-03-25T21:00:00+08:00,2353,734383,381141,161.98087547811303
2024-03-25T22:00:00+08:00,2353,734383,366331,155.68678283042925
2024-03-26T00:00:00+08:00,2353,734383,350747,149.06374840628985
2024-03-26T01:00:00+08:00,2353,734383,346964,147.45601359966
2024-03-26T02:00:00+08:00,2353,734383,345178,146.6969825754356
2024-03-26T03:00:00+08:00,2353,733996,344301,146.32426689332766
2024-03-26T04:00:00+08:00,2353,733915,345098,146.66298342541435
2024-03-26T05:00:00+08:00,2353,734383,353200,150.1062473438164
2024-03-26T06:00:00+08:00,2353,733915,398577,169.39099022524437
2024-03-26T07:00:00+08:00,2353,733915,446480,189.74925626859329
2024-03-26T08:00:00+08:00,2353,734383,484284,205.81555461113473
2024-03-26T09:00:00+08:00,2353,734358,496930,211.18997025074373
2024-03-26T10:00:00+08:00,2353,733915,500902,212.87802804929876
2024-03-26T11:00:00+08:00,2354,734044,499549,212.21282922684793
2024-03-26T12:00:00+08:00,2354,733626,495208,210.36873406966865
2024-03-26T13:00:00+08:00,2354,733626,503854,214.04163126593033
2024-03-26T14:00:00+08:00,2354,734060,503921,214.07009345794393
2024-03-26T16:00:00+08:00,2354,734094,495923,210.67247238742567
2024-03-26T18:00:00+08:00,2354,733655,440936,187.31350892098556
2024-03-26T19:00:00+08:00,2354,733655,410387,174.3360237892948
2024-03-26T21:00:00+08:00,2354,734123,383442,162.88954970263381
2024-03-26T22:00:00+08:00,2354,733328,367111,155.95199660152932
2024-03-27T01:00:00+08:00,2354,734123,347018,147.41631265930332
2024-03-27T02:00:00+08:00,2354,733655,344679,146.42268479184366
2024-03-27T04:00:00+08:00,2354,734081,344871,146.50424808836024
2024-03-27T05:00:00+08:00,2354,733584,351533,149.33432455395072
2024-03-27T06:00:00+08:00,2354,733626,397177,168.72429906542055
2024-03-27T07:00:00+08:00,2354,733613,444996,189.03823279524215
2024-03-27T08:00:00+08:00,2354,734094,482733,205.06924384027187
2024-03-27T09:00:00+08:00,2354,734094,497245,211.2340696686491
2024-03-27T10:00:00+08:00,2354,734094,502167,213.3249787595582
2024-03-27T11:00:00+08:00,2354,733626,498999,211.97918436703483
2024-03-27T12:00:00+08:00,2354,733655,495162,210.34919286321156
2024-03-27T14:00:00+08:00,2354,734094,503834,214.03313508920985
2024-03-27T15:00:00+08:00,2354,734094,501608,213.0875106202209
2024-03-27T16:00:00+08:00,2354,733626,495825,210.63084112149534
2024-03-27T17:00:00+08:00,2354,734094,479190,203.5641461342396
2024-03-27T18:00:00+08:00,2354,733626,441935,187.7378929481733
2024-03-27T19:00:00+08:00,2354,734052,413321,175.5824129141886
2024-03-27T20:00:00+08:00,2354,733584,399444,169.6873406966865
2024-03-28T00:00:00+08:00,2354,733584,352602,149.78844519966015
2024-03-28T01:00:00+08:00,2354,733618,348673,148.11937128292269
2024-03-28T02:00:00+08:00,2354,733626,345940,146.95836873406967
2024-03-28T03:00:00+08:00,2354,734094,345365,146.71410365335598
2024-03-28T05:00:00+08:00,2354,734123,352916,149.92183517417163
2024-03-28T06:00:00+08:00,2354,733626,397208,168.7374681393373
2024-03-28T07:00:00+08:00,2354,733655,442047,187.78547153780798
2024-03-28T08:00:00+08:00,2354,733286,477088,202.6711979609176
2024-03-28T09:00:00+08:00,2354,734123,491255,208.6894647408666
2024-03-28T10:00:00+08:00,2354,734118,496767,211.03101104502974
2024-03-28T11:00:00+08:00,2354,733579,497004,211.13169073916737
2024-03-28T12:00:00+08:00,2354,734089,494772,210.18351741716228
2024-03-28T13:00:00+08:00,2354,733621,502374,213.41291418861513
2024-03-28T15:00:00+08:00,2354,733621,498866,211.92268479184366
2024-03-28T16:00:00+08:00,2354,734089,494189,209.9358538657604
2024-03-28T18:00:00+08:00,2354,733621,451174,191.6627017841971
2024-03-28T19:00:00+08:00,2354,734089,428141,181.87807986406116
2024-03-28T22:00:00+08:00,2354,734118,387484,164.60662701784196
2024-03-29T00:00:00+08:00,2354,734118,365084,155.0909090909091
2024-03-29T05:00:00+08:00,2354,733608,355660,151.0875106202209
2024-03-29T08:00:00+08:00,2354,734118,382543,162.50764655904842
2024-03-29T10:00:00+08:00,2354,734089,410445,174.3606627017842
2024-03-29T11:00:00+08:00,2354,733621,419954,178.4001699235344
2024-03-29T14:00:00+08:00,2354,733579,426464,181.16567544604928
2024-03-29T20:00:00+08:00,2354,734047,418577,177.81520815632965
2024-03-29T21:00:00+08:00,2354,734047,408366,173.47748513169074
2024-03-29T22:00:00+08:00,2354,733579,393095,166.99022939677144
2024-03-30T00:00:00+08:00,2354,733621,372902,158.41206457094307
2024-03-30T01:00:00+08:00,2354,734089,368764,156.65420560747663
2024-03-30T02:00:00+08:00,2354,734047,364556,154.86661002548854
2024-03-30T03:00:00+08:00,2354,734067,361519,153.57646559048428
2024-03-30T04:00:00+08:00,2354,734109,360905,153.31563296516566
2024-03-30T05:00:00+08:00,2354,734109,364245,154.73449447748513
2024-03-30T06:00:00+08:00,2354,734109,375072,159.3338997451147
2024-03-30T07:00:00+08:00,2354,734109,392483,166.7302463891249
2024-03-30T08:00:00+08:00,2354,734109,411381,174.75828377230246
2024-03-30T09:00:00+08:00,2354,734109,425761,180.86703483432456
2024-03-30T10:00:00+08:00,2354,734067,439060,186.51656754460492
2024-03-30T11:00:00+08:00,2354,734109,443485,188.3963466440102
2024-03-30T12:00:00+08:00,2354,734067,447930,190.28462192013595
2024-03-30T13:00:00+08:00,2354,734067,445414,189.2158028887001
2024-03-30T14:00:00+08:00,2354,734038,442586,188.01444350042482
2024-03-30T15:00:00+08:00,2354,734067,441379,187.5016992353441
2024-03-30T16:00:00+08:00,2354,733570,440550,187.14953271028037
2024-03-30T17:00:00+08:00,2354,734067,442729,188.0751911639762
2024-03-30T18:00:00+08:00,2354,733599,436403,185.38785046728972
2024-03-30T19:00:00+08:00,2354,734033,427354,181.54375531011044
2024-03-30T20:00:00+08:00,2354,734067,421103,178.88827527612574
2024-03-30T21:00:00+08:00,2354,734067,409737,174.05989804587935
2024-03-30T22:00:00+08:00,2354,734067,393969,167.36151231945624
2024-03-31T00:00:00+08:00,2354,743026,381385,162.0157179269329
2024-03-31T01:00:00+08:00,2354,743494,375117,159.35301614273578
2024-03-31T02:00:00+08:00,2354,743494,370427,157.3606627017842
2024-03-31T04:00:00+08:00,2354,743465,366716,155.7841971112999
2024-03-31T05:00:00+08:00,2354,743412,367859,156.2697536108751
2024-03-31T06:00:00+08:00,2354,743441,373494,158.66355140186917
2024-03-31T07:00:00+08:00,2354,743909,382088,162.31435853865761
2024-03-31T08:00:00+08:00,2354,743909,393680,167.23874256584537
2024-03-31T09:00:00+08:00,2354,743880,406775,172.8016142735769
2024-03-31T10:00:00+08:00,2354,743909,418536,177.7977909940527
2024-03-31T11:00:00+08:00,2354,743441,423408,179.86745964316057
2024-03-31T12:00:00+08:00,2354,743412,425954,180.94902293967715
2024-03-31T13:00:00+08:00,2354,743909,425342,180.6890399320306
2024-03-31T14:00:00+08:00,2354,743441,423814,180.03993203058624
2024-03-31T15:00:00+08:00,2354,743441,421893,179.22387425658454
2024-03-31T16:00:00+08:00,2354,743880,422783,179.6019541206457
2024-03-31T17:00:00+08:00,2354,743412,422556,179.50552251486832
2024-03-31T18:00:00+08:00,2354,743412,415814,176.64146134239593
2024-03-31T19:00:00+08:00,2354,743951,408711,173.62404418011894
2024-03-31T20:00:00+08:00,2354,743441,403334,171.33984706881904
2024-03-31T21:00:00+08:00,2354,743441,391002,166.10110450297367
2024-03-31T22:00:00+08:00,2354,743441,377594,160.4052676295667
